Date,Open,High,Low,Close,Adj Close,Volume
1997-12-01,14.150000,15.050000,12.910000,14.930000,6.931426,0
1998-01-01,15.100000,15.970000,12.550000,15.760000,7.316763,0
1998-02-01,15.620000,15.990000,14.320000,15.180000,7.047492,0
1998-03-01,15.340000,16.469999,14.520000,16.160000,7.502468,0
1998-04-01,16.200001,18.120001,16.200001,17.100000,7.938875,0
1998-05-01,16.900000,16.900000,14.690000,14.690000,6.820004,0
1998-06-01,14.080000,14.390000,12.490000,12.900000,5.988975,0
1998-07-01,12.950000,13.420000,11.950000,11.950000,5.547928,0
1998-08-01,11.770000,11.840000,8.820000,8.820000,4.094788,0
1998-09-01,9.260000,13.780000,9.260000,13.680000,6.351100,0
1998-10-01,14.130000,14.990000,12.590000,13.270000,6.160753,0
1998-11-01,13.250000,14.280000,12.990000,12.990000,6.030760,0
1998-12-01,12.980000,13.900000,12.380000,13.640000,6.332529,0
1999-01-01,13.700000,14.980000,13.190000,13.260000,6.156111,0
1999-02-01,13.590000,13.900000,12.790000,12.790000,5.937905,0
1999-03-01,12.830000,14.120000,12.490000,12.810000,5.947191,0
1999-04-01,12.810000,14.810000,12.470000,14.810000,6.875716,0
1999-05-01,15.150000,16.040001,12.530000,12.530000,5.817198,0
1999-06-01,12.410000,13.130000,12.020000,13.130000,6.095757,0
1999-07-01,13.160000,13.400000,11.660000,12.350000,5.733632,0
1999-08-01,12.090000,13.680000,12.090000,12.890000,5.984332,0
1999-09-01,12.860000,17.080000,12.700000,16.230000,7.534965,0
1999-10-01,16.580000,17.670000,14.320000,14.860000,6.898928,0
1999-11-01,14.560000,15.040000,14.180000,14.270000,6.625012,0
1999-12-01,14.110000,14.790000,13.450000,14.780000,6.861784,0
2000-01-01,14.580000,14.580000,13.020000,13.020000,6.044687,0
2000-02-01,12.920000,14.960000,12.920000,13.450000,6.244319,0
2000-03-01,13.550000,13.550000,12.390000,12.480000,5.793986,0
2000-04-01,12.600000,12.800000,11.620000,11.620000,5.394720,0
2000-05-01,11.610000,12.790000,11.610000,11.840000,5.510007,0
2000-06-01,11.880000,12.950000,11.880000,12.710000,5.914883,0
2000-07-01,12.620000,12.620000,11.920000,11.920000,5.547238,0
2000-08-01,12.030000,12.650000,11.930000,12.470000,5.803192,0
2000-09-01,12.550000,12.550000,11.660000,11.740000,5.463470,0
2000-10-01,11.650000,11.650000,10.400000,10.450000,4.863141,0
2000-11-01,10.450000,11.040000,10.080000,10.880000,5.063251,0
2000-12-01,11.110000,12.060000,11.110000,12.040000,5.603083,0
2001-01-01,12.090000,12.090000,11.520000,11.930000,5.571321,0
2001-02-01,12.030000,12.640000,11.340000,12.380000,5.781471,0
2001-03-01,12.240000,12.700000,11.270000,11.270000,5.263100,0
2001-04-01,11.140000,12.940000,11.140000,12.940000,6.042991,0
2001-05-01,13.180000,15.260000,12.990000,13.570000,6.369564,0
2001-06-01,13.830000,14.310000,13.740000,13.930000,6.538541,0
2001-07-01,13.750000,13.790000,13.040000,13.140000,6.167727,0
2001-08-01,13.160000,14.020000,13.160000,13.880000,6.515073,0
2001-09-01,13.650000,14.440000,13.650000,14.110000,6.623029,0
2001-10-01,14.180000,14.290000,13.220000,13.840000,6.496297,0
2001-11-01,13.880000,14.220000,13.720000,14.160000,6.646502,0
2001-12-01,14.370000,14.810000,14.310000,14.810000,6.951601,0
2002-01-01,14.750000,16.680000,14.750000,16.680000,7.916344,0
2002-02-01,17.040001,18.490000,17.040001,18.250000,8.661469,0
2002-03-01,18.330000,20.129999,17.430000,20.100000,9.539479,0
2002-04-01,20.290001,21.459999,19.290001,20.809999,9.876449,0
2002-05-01,21.030001,24.930000,21.020000,24.250000,11.602450,0
2002-06-01,24.730000,24.860001,21.389999,21.610001,10.339341,0
2002-07-01,22.010000,22.680000,16.350000,17.950001,8.588206,0
2002-08-01,17.860001,21.250000,17.860001,21.190001,10.138391,0
2002-09-01,21.559999,22.950001,21.250000,21.690001,10.377618,0
2002-10-01,21.160000,21.160000,18.889999,19.420000,9.291533,0
2002-11-01,19.910000,21.030001,19.110001,19.110001,9.143212,0
2002-12-01,18.990000,24.340000,18.990000,23.920000,11.444564,0
2003-01-01,23.889999,25.110001,23.059999,23.950001,11.562903,0
2003-02-01,23.790001,24.770000,22.639999,22.730000,10.973889,0
2003-03-01,22.150000,22.480000,19.209999,20.459999,9.877953,0
2003-04-01,19.910000,20.590000,18.950001,19.870001,9.593104,0
2003-05-01,20.389999,22.219999,20.389999,22.100000,10.962365,0
2003-06-01,22.110001,23.520000,21.980000,22.420000,11.121096,0
2003-07-01,22.840000,24.110001,21.400000,23.480000,11.646890,0
2003-08-01,23.350000,26.059999,23.350000,26.059999,12.926660,0
2003-09-01,25.879999,27.889999,25.879999,26.379999,13.085390,0
2003-10-01,26.450001,29.430000,25.930000,28.910000,14.340359,0
2003-11-01,28.150000,31.510000,27.870001,31.510000,15.630050,0
2003-12-01,31.990000,32.169998,27.809999,29.830000,14.796709,0
2004-01-01,30.110001,31.219999,26.670000,27.129999,13.877234,0
2004-02-01,26.740000,29.719999,26.740000,27.209999,13.918154,0
2004-03-01,27.820000,28.950001,26.780001,28.950001,14.808181,0
2004-04-01,29.129999,29.129999,22.139999,22.299999,11.406644,0
2004-05-01,21.950001,24.200001,21.139999,24.150000,12.352935,0
2004-06-01,23.920000,23.920000,21.690001,23.180000,11.856772,0
2004-07-01,23.110001,24.620001,21.969999,22.830000,11.677745,0
2004-08-01,23.139999,24.600000,22.139999,24.459999,12.511503,0
2004-09-01,24.400000,26.690001,23.410000,26.690001,13.652166,0
2004-10-01,26.660000,28.030001,25.950001,27.389999,14.010225,0
2004-11-01,26.850000,29.700001,26.379999,28.370001,14.511505,0
2004-12-01,28.240000,28.240000,26.049999,26.910000,13.764701,0
2005-01-01,26.120001,26.420000,25.379999,25.590000,13.089507,0
2005-02-01,25.840000,27.629999,25.010000,27.440001,14.035797,0
2005-03-01,26.930000,28.809999,25.510000,26.290001,13.447566,0
2005-04-01,26.379999,26.379999,21.629999,21.920000,11.212273,0
2005-05-01,21.709999,22.480000,20.469999,22.360001,12.111498,0
2005-06-01,22.790001,24.320000,22.459999,24.230000,13.124399,0
2005-07-01,24.209999,24.900000,23.770000,24.180000,13.097315,0
2005-08-01,24.299999,26.430000,24.299999,25.480000,13.801474,0
2005-09-01,26.530001,30.480000,26.510000,30.410000,16.471855,0
2005-10-01,29.930000,29.990000,26.920000,28.690001,15.540196,0
2005-11-01,28.760000,33.389999,28.760000,32.790001,17.761002,0
2005-12-01,33.450001,34.650002,31.219999,33.240002,18.004747,0
2006-01-01,34.660000,38.549999,34.660000,38.549999,22.448809,0
2006-02-01,38.490002,38.490002,34.860001,35.910000,20.911459,0
2006-03-01,36.340000,39.080002,35.090000,38.990002,22.705034,0
2006-04-01,39.310001,41.369999,36.259998,38.610001,22.483749,0
2006-05-01,38.820000,40.139999,33.720001,35.169998,22.709183,0
2006-06-01,35.040001,35.450001,30.200001,34.450001,22.244287,0
2006-07-01,35.490002,35.500000,32.560001,34.459999,22.250740,0
2006-08-01,34.990002,35.889999,34.560001,35.770000,23.096607,0
2006-09-01,36.160000,37.250000,32.450001,33.410000,21.572758,0
2006-10-01,33.509998,34.660000,31.830000,34.660000,22.379881,0
2006-11-01,34.980000,38.669998,34.910000,38.669998,24.969131,0
2006-12-01,38.430000,39.000000,35.549999,36.500000,23.567968,0
2007-01-01,35.709999,36.230000,33.910000,36.049999,23.941040,0
2007-02-01,36.369999,38.240002,36.029999,36.540001,24.266451,0
2007-03-01,36.099998,36.540001,34.000000,36.380001,24.160196,0
2007-04-01,36.740002,37.869999,34.660000,34.660000,23.017929,0
2007-05-01,34.320000,35.509998,33.400002,34.330002,23.914585,0
2007-06-01,35.040001,35.180000,33.049999,33.959999,23.656830,0
2007-07-01,34.480000,38.090000,34.480000,35.860001,24.980391,0
2007-08-01,35.310001,36.520000,31.190001,34.060001,23.726500,0
2007-09-01,34.810001,42.430000,34.790001,42.430000,29.557110,0
2007-10-01,43.340000,47.580002,41.619999,47.580002,33.144642,0
2007-11-01,46.200001,48.389999,42.740002,43.430000,30.253723,0
2007-12-01,43.549999,44.009998,36.450001,39.880001,27.780762,0
2008-01-01,41.880001,45.779999,41.290001,43.270000,32.802235,0
2008-02-01,43.130001,47.290001,40.820000,46.369999,35.152290,0
2008-03-01,47.759998,47.950001,40.669998,41.830002,31.710594,0
2008-04-01,40.770000,44.790001,37.619999,38.730000,29.360535,0
2008-05-01,38.119999,43.759998,38.119999,41.540001,31.615364,0
2008-06-01,41.610001,43.520000,38.439999,43.520000,33.122311,0
2008-07-01,44.009998,45.049999,38.689999,38.689999,29.446283,0
2008-08-01,37.450001,37.450001,31.150000,33.900002,25.800697,0
2008-09-01,31.410000,35.070000,25.580000,31.020000,23.608774,0
2008-10-01,31.430000,31.430000,15.870000,20.059999,15.267314,0
2008-11-01,20.389999,24.870001,17.750000,24.870001,18.928123,0
2008-12-01,22.459999,31.580000,22.129999,31.580000,24.034981,0
2009-01-01,31.440001,31.440001,26.850000,31.120001,23.684887,0
2009-02-01,30.270000,33.910000,30.270000,30.670000,23.342402,0
2009-03-01,29.170000,35.070000,28.360001,34.110001,25.960522,0
2009-04-01,35.220001,35.220001,29.330000,31.000000,23.593555,0
2009-05-01,31.120001,40.560001,31.120001,40.560001,30.869509,0
2009-06-01,40.180000,41.070000,34.049999,35.869999,27.300030,0
2009-07-01,36.910000,37.950001,33.389999,37.639999,28.647137,0
2009-08-01,38.360001,38.689999,35.310001,37.290001,28.380764,0
2009-09-01,36.520000,44.320000,36.520000,41.610001,31.668636,0
2009-10-01,39.869999,45.610001,39.570000,39.790001,30.283470,0
2009-11-01,40.200001,48.730000,40.200001,47.029999,35.793709,0
2009-12-01,49.240002,50.299999,41.919998,42.830002,32.597168,0
2010-01-01,44.310001,46.400002,38.150002,38.150002,29.535046,0
2010-02-01,39.959999,42.040001,37.779999,40.849998,31.625330,0
2010-03-01,41.540001,43.189999,40.270000,41.650002,32.244675,0
2010-04-01,43.599998,46.430000,43.400002,46.430000,35.945267,0
2010-05-01,45.880001,48.680000,42.910000,45.320000,35.397446,0
2010-06-01,45.369999,49.200001,44.450001,47.189999,36.858017,0
2010-07-01,45.500000,46.139999,43.650002,44.630001,34.858517,0
2010-08-01,44.669998,49.349998,44.669998,49.349998,38.545097,0
2010-09-01,49.209999,53.220001,49.209999,52.689999,41.153831,0
2010-10-01,53.150002,55.310001,51.540001,53.709999,41.950508,0
2010-11-01,53.840000,57.730000,53.840000,55.250000,43.153339,0
2010-12-01,56.099998,58.900002,51.570000,53.110001,41.481876,0
2011-01-01,52.660000,52.660000,46.720001,47.060001,39.739380,0
2011-02-01,48.130001,51.439999,47.970001,51.439999,43.438019,0
2011-03-01,52.110001,52.369999,47.419998,52.099998,43.995358,0
2011-04-01,51.900002,55.279999,51.119999,52.689999,44.493580,0
2011-05-01,51.290001,51.290001,46.279999,49.360001,43.317066,0
2011-06-01,48.529999,48.529999,44.470001,46.790001,41.061707,0
2011-07-01,46.340000,51.500000,46.340000,48.970001,42.974815,0
2011-08-01,49.209999,53.119999,46.930000,52.740002,46.283272,0
2011-09-01,53.049999,55.360001,45.240002,45.520000,39.947182,0
2011-10-01,44.799999,50.160000,43.450001,48.590000,42.641335,0
2011-11-01,48.369999,51.849998,45.000000,49.840000,43.738297,0
2011-12-01,49.720001,49.720001,41.209999,42.230000,37.059963,0
2012-01-01,44.080002,47.389999,43.450001,46.779999,41.561913,0
2012-02-01,46.889999,47.619999,45.000000,45.959999,40.833385,0
2012-03-01,46.110001,46.110001,40.200001,40.770000,36.222294,0
2012-04-01,41.430000,41.430000,37.119999,38.200001,33.938976,0
2012-05-01,38.310001,38.310001,32.240002,35.509998,31.549028,0
2012-06-01,37.380001,38.599998,34.639999,35.919998,31.913301,0
2012-07-01,36.009998,37.230000,32.919998,34.939999,31.042610,0
2012-08-01,34.570000,38.619999,34.340000,38.369999,34.090012,0
2012-09-01,38.320000,44.060001,38.320000,43.220001,38.399021,0
2012-10-01,43.439999,43.439999,40.169998,41.860001,37.190720,0
2012-11-01,41.400002,41.400002,37.310001,38.270000,34.001167,0
2012-12-01,37.400002,37.820000,35.860001,36.980000,32.855061,0
2013-01-01,37.709999,37.709999,34.169998,34.169998,30.358501,0
2013-02-01,34.650002,34.650002,30.600000,30.719999,27.293331,0
2013-03-01,30.320000,31.260000,29.500000,30.670000,27.248909,0
2013-04-01,30.379999,30.379999,22.190001,24.889999,22.113638,0
2013-05-01,24.150000,24.930000,21.400000,23.990000,21.314030,0
2013-06-01,24.680000,24.680000,17.590000,19.209999,17.067217,0
2013-07-01,19.490000,23.070000,18.309999,21.820000,19.386082,0
2013-08-01,21.230000,25.250000,19.730000,23.590000,20.958649,0
2013-09-01,23.850000,23.850000,21.320000,21.350000,18.968512,0
2013-10-01,20.750000,22.410000,19.600000,21.200001,18.835243,0
2013-11-01,20.379999,20.850000,18.100000,18.580000,16.507492,0
2013-12-01,17.639999,18.330000,17.280001,17.969999,15.965533,0
2014-01-01,18.700001,20.469999,18.139999,20.080000,17.840176,0
2014-02-01,20.110001,23.150000,20.110001,22.410000,19.910271,0
2014-03-01,22.840000,23.959999,20.559999,20.559999,18.266630,0
2014-04-01,20.520000,21.740000,20.480000,21.129999,18.773048,0
2014-05-01,20.930000,21.400000,19.600000,19.870001,17.653597,0
2014-06-01,19.719999,23.480000,19.719999,23.480000,20.860918,0
2014-07-01,23.410000,24.280001,22.830000,22.830000,20.283421,0
2014-08-01,23.080000,23.889999,22.480000,23.389999,20.780956,0
2014-09-01,22.680000,22.680000,19.010000,19.010000,16.889524,0
2014-10-01,19.030001,19.540001,15.610000,15.610000,13.868779,0
2014-11-01,15.900000,18.200001,14.810000,16.389999,14.561773,0
2014-12-01,17.330000,17.520000,15.110000,16.440001,14.606198,0
2015-01-01,16.910000,20.280001,16.910000,19.240000,17.093872,0
2015-02-01,19.400000,19.510000,17.809999,18.500000,16.436415,0
2015-03-01,18.110001,18.110001,15.630000,16.260000,14.446276,0
2015-04-01,16.980000,18.180000,16.730000,17.680000,15.707882,0
2015-05-01,17.709999,18.400000,17.139999,17.320000,15.388038,0
2015-06-01,17.260000,17.549999,16.139999,16.139999,14.339662,0
2015-07-01,15.780000,16.219999,12.900000,13.340000,11.851987,0
2015-08-01,12.940000,15.250000,12.810000,13.850000,12.305099,0
2015-09-01,13.590000,14.070000,12.920000,13.460000,11.958602,0
2015-10-01,13.190000,16.209999,13.190000,14.480000,12.864825,0
2015-11-01,14.490000,14.490000,12.900000,13.290000,11.807565,0
2015-12-01,13.610000,14.310000,13.030000,13.500000,11.994141,0
2016-01-01,13.810000,14.550000,12.460000,13.990000,12.429483,0
2016-02-01,14.360000,18.150000,14.130000,18.120001,16.098804,0
2016-03-01,17.639999,19.620001,17.639999,19.040001,16.916182,0
2016-04-01,19.070000,23.290001,18.690001,23.290001,20.692114,0
2016-05-01,23.080000,23.170000,20.440001,20.690001,18.595007,0
2016-06-01,20.809999,25.510000,20.809999,25.510000,22.926954,0
2016-07-01,26.469999,27.959999,25.290001,27.760000,24.949127,0
2016-08-01,28.080000,28.320000,23.750000,23.750000,21.345165,0
2016-09-01,24.530001,26.650000,24.139999,24.540001,22.055176,0
2016-10-01,24.120001,24.120001,21.090000,22.750000,20.446421,0
2016-11-01,23.360001,23.360001,18.920000,19.209999,17.264866,0
2016-12-01,19.170000,19.990000,17.250000,19.160000,17.219931,0
2017-01-01,19.809999,21.750000,19.809999,21.709999,20.021025,0
2017-02-01,21.790001,23.389999,21.020000,21.020000,19.384706,0
2017-03-01,21.240000,21.559999,19.440001,21.020000,19.384706,0
2017-04-01,21.320000,22.410000,19.780001,20.209999,18.637718,0
2017-05-01,19.670000,20.990000,19.000000,20.330000,18.787243,0
2017-06-01,20.230000,21.459999,19.900000,20.250000,18.713312,0
2017-07-01,19.850000,20.790001,19.309999,20.680000,19.110683,0
2017-08-01,20.570000,22.160000,20.000000,22.160000,20.478373,0
2017-09-01,22.280001,22.870001,20.750000,20.750000,19.175369,0
2017-10-01,20.830000,21.580000,19.900000,20.049999,18.528488,0
2017-11-01,20.040001,20.350000,19.719999,19.719999,18.223532,0
2017-12-01,19.760000,20.790001,18.950001,20.770000,19.193853,0
2018-01-01,21.129999,21.889999,20.480000,20.950001,19.360193,0
2018-02-01,20.940001,20.940001,18.780001,18.780001,17.354864,0
2018-03-01,18.980000,19.540001,18.610001,19.030001,17.585896,0
2018-04-01,19.280001,20.059999,18.860001,19.250000,17.789200,0
2018-05-01,19.290001,19.780001,18.969999,19.250000,17.789200,0
2018-06-01,19.190001,19.360001,18.680000,19.080000,17.632099,0
2018-07-01,18.920000,19.440001,18.420000,18.440001,17.040665,0
2018-08-01,18.250000,18.250000,15.770000,16.170000,14.942924,0
2018-09-01,15.680000,16.450001,15.360000,16.090000,14.868998,0
2018-10-01,16.150000,17.530001,16.110001,16.290001,15.053819,0
2018-11-01,16.920000,16.969999,15.840000,16.240000,15.007615,0
2018-12-01,16.540001,18.070000,16.540001,18.070000,16.698740,0
2019-01-01,18.059999,19.219999,17.370001,19.219999,17.761475,0
2019-02-01,19.129999,19.740000,18.670000,19.070000,17.622858,0
2019-03-01,18.730000,19.940001,18.440001,19.180000,17.724512,0
2019-04-01,18.850000,19.360001,17.790001,17.920000,16.560125,0
2019-05-01,17.639999,18.670000,17.379999,18.670000,17.253214,0
2019-06-01,19.350000,21.850000,19.350000,21.680000,20.034796,0
2019-07-01,21.020000,23.650000,21.020000,22.299999,20.607748,0
2019-08-01,22.879999,25.100000,22.879999,24.650000,22.779415,0
2019-09-01,24.969999,25.389999,22.200001,22.219999,20.533817,0
2019-10-01,22.270000,23.379999,21.730000,22.870001,21.134493,0
2019-11-01,22.709999,22.709999,21.350000,22.049999,20.376719,0
2019-12-01,22.200001,24.379999,22.049999,24.379999,22.529907,0
2020-01-01,24.190001,24.500000,23.209999,24.450001,22.691616,0
2020-02-01,24.170000,26.240000,22.330000,22.330000,20.724081,0
2020-03-01,22.990000,24.950001,17.410000,19.730000,18.311066,0
2020-04-01,20.150000,28.440001,20.150000,27.209999,25.253122,0
2020-05-01,28.010000,31.030001,28.010000,28.590000,26.735121,0
2020-06-01,29.330000,30.459999,26.980000,30.459999,28.483799,0
2020-07-01,30.459999,36.099998,30.059999,35.200001,32.916271,0
2020-08-01,34.919998,36.540001,32.330002,34.820000,32.560932,0
2020-09-01,34.419998,35.509998,30.950001,32.459999,30.354040,0
2020-10-01,32.759998,33.840000,30.400000,31.320000,29.288004,0
2020-11-01,32.160000,34.630001,28.120001,29.070000,27.183981,0
2020-12-01,30.100000,30.770000,27.930000,29.520000,27.604784,0
2021-01-01,31.440001,31.510000,27.330000,28.049999,27.268522,0
2021-02-01,28.770000,28.770000,24.930000,24.930000,24.235445,0
2021-03-01,24.719999,27.410000,24.719999,25.879999,25.158976,0
2021-04-01,26.799999,29.469999,26.799999,27.809999,27.035208,0
2021-05-01,28.799999,32.009998,28.559999,32.009998,31.118193,0
2021-06-01,32.139999,32.139999,27.780001,28.129999,27.346292,0
2021-07-01,28.070000,28.920000,27.110001,28.920000,28.114283,0
2021-08-01,28.879999,28.910000,25.549999,27.080000,26.325544,0
2021-09-01,26.879999,27.680000,24.030001,24.389999,23.710489,0
2021-10-01,24.219999,27.280001,24.219999,26.070000,25.343683,0
2021-11-01,26.040001,28.570000,25.820000,25.850000,25.129814,0
2021-12-01,24.990000,26.000000,23.840000,26.000000,25.275633,0
2022-01-01,25.549999,26.430000,23.510000,24.240000,23.961149,0
2022-02-01,24.430000,27.360001,24.200001,27.139999,26.827785,0
2022-03-01,28.049999,30.719999,28.049999,30.180000,29.832815,0
2022-04-01,30.920000,31.520000,26.969999,27.340000,27.025486,0
2022-05-01,26.910000,28.059999,23.780001,24.879999,24.659969,0
2022-06-01,24.940001,26.070000,21.379999,21.379999,21.190924,0
2022-07-01,21.440001,21.440001,18.940001,20.410000,20.229502,0
2022-08-01,20.340000,21.330000,18.750000,18.750000,18.584181,0
2022-09-01,18.120001,19.930000,17.040001,18.719999,18.554445,0
2022-10-01,19.480000,20.020000,17.889999,18.740000,18.574270,0
2022-11-01,19.040001,22.190001,17.620001,22.190001,21.993759,0
2022-12-01,22.969999,22.969999,21.469999,22.440001,22.241549,0
2023-01-01,23.059999,25.590000,23.059999,24.990000,24.768997,0
2023-02-01,25.430000,25.430000,21.400000,21.879999,21.686501,0
2023-03-01,22.440001,25.090000,21.120001,25.040001,24.818556,0
2023-04-01,25.440001,27.280001,25.230000,25.410000,25.185282,0
2023-05-01,25.280001,26.670000,22.559999,23.010000,22.908960,0
2023-06-01,23.780001,23.780001,21.650000,22.340000,22.241901,0
2023-07-01,22.420000,24.049999,21.680000,23.270000,23.167818,0
2023-08-01,22.650000,22.650000,20.670000,21.940001,21.843658,0
2023-09-01,21.770000,21.930000,19.910000,19.920000,19.832529,0
2023-10-01,19.280001,21.309999,19.080000,20.170000,20.081430,0
2023-11-01,20.020000,22.080000,19.410000,22.080000,21.983044,0
2023-12-01,22.480000,22.809999,20.350000,22.160000,22.062693,0
